"   ","ENTHICK","ENWIDTH","ENLENGTH","GRADE","PRODTIME","PRODUCTID","REDUCTRATE","TLELONG","TLMESH1","TLMESH2","TLMESH3","TLSPEED","TLTENSION","PLSPEED","AT1TEMP","AT1HCLCONC","AT1FECLCONC","AT2TEMP","AT2HCLCONC","AT2FECLCONC","AT3TEMP","AT3HCLCONC","AT3FECLCONC","RT4PH","RT4TEMP","RT1PH","EXWIDTH","EXTHICK","F1FORCE","F1ENTENS","F1EXTENS","F1SPEED","F1REDRATE","F1EMULPRESS","F1BLOWPRESS","F2FORCE","F2ENTENS","F2EXTENS","F2SPEED","F2REDRATE","F2EMULPRESS","F2BLOWPRESS","F3FORCE","F3ENTENS","F3EXTENS","F3SPEED","F3REDRATE","F3EMULPRESS","F3BLOWPRESS","F4FORCE","F4ENTENS","F4EXTENS","F4SPEED","F4REDRATE","F4EMULPRESS","F4BLOWPRESS","F5FORCE","F5ENTENS","F5EXTENS","F5SPEED","F5REDRATE","F5EMULPRESS","F5BLOWPRESS","CRMCOILTEMP","INSDATE","HCOILID","EXLENGTH","BISGGRADE","AIMEDWIDTH","AIMEDTHICKNESS","MAXAIMEDWIDTH","MINAIMEDWIDTH","MAXAIMEDTHICKNESS","MINAIMEDTHICKNESS","F2DSFORCES","F1FSLIP","F2FSLIP","F3FSLIP","F4FSLIP","F5FSLIP","F1EXTHICK","F2EXTHICK","F3EXTHICK","F4EXTHICK","F5EXTHICK","F1DSFORCES","F1OSFORCES","F2OSFORCES","F3DSFORCES","F3OSFORCES","F4DSFORCES","F4OSFORCES","F5DSFORCES","F5OSFORCES","F1DSGAP","F1OSGAP","F2DSGAP","F2OSGAP","F3DSGAP","F3OSGAP","F4DSGAP","F4OSGAP","F5DSGAP","F5OSGAP","F1GLEVEL","F2GLEVEL","F3GLEVEL","F4GLEVEL","F5GLEVEL","F1WRBEND","F2WRBEND","F3WRBEND","F4WRBEND","F1IMRBEND","F2IMRBEND","F3IMRBEND","F4IMRBEND","F5IMRBEND","STRIMOSGAP","STRIMDSGAP","STRIMOSLAP","STRIMDSLAP","F5WRBEND","F5RTYPE","F1ENTHICK","F6TENDIFF","F1TENDIFF","F2TENDIFF","F3TENDIFF","F4TENDIFF","F5TENDIFF"
"21","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1474.000","282.000","794.000","136.000","16.610","0.000","0.000","1470.000","794.000","703.000","168.000","18.710","0.000","0.000","1359.000","703.000","667.000","200.000","15.850","0.000","0.000","1180.000","667.000","708.000","233.000","14.490","0.000","0.000","800.000","708.000","159.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:04","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","736.500","660.000","-1730.000","-850.000","-1270.000","0.000","4208.000","3406.000","2859.000","2480.000","2454.000","744.000","730.000","733.500","676.500","682.500","599.000","581.000","396.500","403.500","1056.500","873.500","701.500","190.500","331.000","335.000","165.000","319.000","686.500","583.500","-0.183","-0.511","0.004","0.154","-0.103","248.000","259.000","249.000","238.000","250.000","259.000","250.000","240.000","84.000","75.000","75.000","-21.000","-21.000","122.000","D ","5033.000","0","4","-1","0","2","3"
"22","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1473.000","277.000","785.000","136.000","16.610","0.000","0.000","1483.000","785.000","697.000","168.000","18.710","0.000","0.000","1364.000","697.000","667.000","200.000","15.850","0.000","0.000","1165.000","667.000","713.000","233.000","14.490","0.000","0.000","796.000","713.000","159.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:05","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","741.500","640.000","-1830.000","-830.000","-1240.000","0.000","4208.000","3406.000","2858.000","2482.000","2453.000","743.500","729.500","741.500","676.000","688.000","589.500","575.500","394.000","402.000","1056.000","873.000","702.000","191.000","330.500","335.500","164.000","318.000","686.500","583.500","-0.183","-0.511","0.005","0.154","-0.103","249.000","259.000","249.000","238.000","249.000","260.000","250.000","240.000","84.000","75.000","75.000","-21.000","-21.000","123.000","D ","5047.000","0","4","0","1","1","4"
"23","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1470.000","280.000","798.000","136.000","16.610","0.000","0.000","1464.000","798.000","703.000","168.000","18.710","0.000","0.000","1378.000","703.000","668.000","200.000","15.850","0.000","0.000","1164.000","668.000","710.000","233.000","14.490","0.000","0.000","797.000","710.000","157.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:05","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","735.000","580.000","-1720.000","-970.000","-1220.000","0.000","4198.000","3398.000","2850.000","2481.000","2446.000","741.000","729.000","729.000","685.000","693.000","588.500","575.500","394.500","402.500","1059.000","877.000","702.500","192.500","330.500","334.500","165.500","318.500","686.500","583.500","-0.182","-0.510","0.004","0.153","-0.103","249.000","259.000","248.000","238.000","249.000","259.000","249.000","240.000","84.000","75.000","75.000","-21.000","-21.000","123.000","D ","5039.000","0","4","0","1","0","1"
"24","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1465.000","286.000","803.000","136.000","16.610","0.000","0.000","1479.000","803.000","707.000","168.000","18.710","0.000","0.000","1383.000","707.000","669.000","200.000","15.850","0.000","0.000","1168.000","669.000","712.000","233.000","14.490","0.000","0.000","794.000","712.000","163.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:05","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","742.500","650.000","-1920.000","-930.000","-1270.000","0.000","4208.000","3406.000","2853.000","2483.000","2449.000","738.500","726.500","736.500","684.000","699.000","598.500","569.500","393.000","401.000","1065.500","882.500","702.000","192.000","329.000","334.000","165.000","318.000","686.500","583.500","-0.183","-0.510","0.005","0.153","-0.103","249.000","259.000","249.000","238.000","250.000","260.000","250.000","240.000","84.000","75.000","75.000","-21.000","-21.000","125.000","D ","5043.000","0","3","-5","-1","0","3"
"25","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1468.000","288.000","806.000","136.000","16.610","0.000","0.000","1459.000","806.000","708.000","168.000","18.710","0.000","0.000","1364.000","708.000","665.000","200.000","15.850","0.000","0.000","1177.000","665.000","705.000","233.000","14.490","0.000","0.000","799.000","705.000","157.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:05","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","732.000","710.000","-1760.000","-940.000","-1250.000","0.000","4217.000","3414.000","2850.000","2476.000","2446.000","740.000","728.000","727.000","672.500","691.500","594.500","582.500","396.000","403.000","1065.500","884.500","702.000","191.000","327.000","333.000","165.000","319.000","687.000","583.000","-0.181","-0.511","0.006","0.154","-0.104","249.000","259.000","249.000","238.000","249.000","260.000","250.000","239.000","84.000","75.000","75.000","-21.000","-21.000","126.000","D ","5019.000","0","6","-7","-1","1","3"
"26","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1481.000","283.000","798.000","136.000","16.610","0.000","0.000","1476.000","798.000","709.000","168.000","18.710","0.000","0.000","1369.000","709.000","661.000","200.000","15.850","0.000","0.000","1181.000","661.000","707.000","233.000","14.490","0.000","0.000","796.000","707.000","158.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:05","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","742.500","640.000","-1670.000","-900.000","-1230.000","0.000","4200.000","3400.000","2855.000","2484.000","2451.000","747.000","734.000","733.500","678.000","691.000","595.000","586.000","393.500","402.500","1049.000","867.000","702.000","191.000","327.000","333.000","163.500","317.500","686.500","583.500","-0.182","-0.511","0.006","0.154","-0.103","249.000","259.000","249.000","238.000","250.000","259.000","249.000","240.000","84.000","75.000","75.000","-21.000","-21.000","127.000","D ","5043.000","0","5","0","0","1","2"
"27","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1470.000","279.000","782.000","136.000","16.610","0.000","0.000","1475.000","782.000","693.000","168.000","18.710","0.000","0.000","1373.000","693.000","668.000","200.000","15.850","0.000","0.000","1168.000","668.000","712.000","233.000","14.490","0.000","0.000","799.000","712.000","164.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:06","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","737.500","640.000","-1780.000","-820.000","-1320.000","0.000","4203.000","3402.000","2855.000","2482.000","2451.000","741.000","729.000","737.500","681.500","691.500","593.000","575.000","395.000","404.000","1059.000","876.000","700.000","189.000","329.500","334.500","163.500","317.500","686.500","583.500","-0.183","-0.511","0.005","0.154","-0.103","249.000","260.000","249.000","238.000","249.000","260.000","250.000","240.000","84.000","75.000","75.000","-21.000","-21.000","127.000","D ","5033.000","0","6","0","3","1","2"
"28","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1468.000","282.000","790.000","136.000","16.610","0.000","0.000","1498.000","790.000","701.000","168.000","18.710","0.000","0.000","1377.000","701.000","663.000","201.000","15.850","0.000","0.000","1186.000","663.000","704.000","233.000","14.490","0.000","0.000","794.000","704.000","159.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:06","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","749.500","510.000","-1670.000","-910.000","-1230.000","0.000","4215.000","3412.000","2826.000","2474.000","2438.000","740.000","728.000","748.500","681.500","695.500","603.500","582.500","392.500","401.500","1064.000","882.000","699.000","188.000","326.500","331.500","164.000","318.000","686.500","583.500","-0.182","-0.511","0.005","0.154","-0.103","248.000","260.000","249.000","238.000","250.000","259.000","249.000","240.000","84.000","75.000","75.000","-21.000","-21.000","128.000","D ","5056.000","0","4","-1","4","0","3"
"29","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1461.000","286.000","800.000","136.000","16.610","0.000","0.000","1471.000","800.000","707.000","168.000","18.710","0.000","0.000","1363.000","707.000","670.000","201.000","15.850","0.000","0.000","1169.000","670.000","711.000","233.000","14.490","0.000","0.000","799.000","711.000","161.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:06","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","734.000","540.000","-1790.000","-840.000","-1300.000","0.000","4209.000","3407.000","2837.000","2487.000","2447.000","736.500","724.500","737.000","674.000","689.000","592.500","576.500","395.000","404.000","1071.000","888.000","700.000","189.000","328.500","334.500","163.500","317.500","686.000","583.000","-0.183","-0.511","0.006","0.154","-0.103","248.000","259.000","249.000","238.000","249.000","260.000","249.000","240.000","84.000","75.000","75.000","-21.000","-21.000","129.000","D ","5063.000","0","2","-3","3","2","2"
"30","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1488.000","276.000","735.000","206.000","16.610","0.000","0.000","1461.000","735.000","664.000","254.000","18.710","0.000","0.000","1329.000","664.000","590.000","303.000","15.850","0.000","0.000","1148.000","590.000","649.000","351.000","14.490","0.000","0.000","808.000","649.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:38","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","736.000","730.000","-1730.000","-2370.000","-1220.000","0.000","4206.000","3411.000","2830.000","2474.000","2443.000","750.000","738.000","725.000","662.500","666.500","584.500","563.500","401.000","407.000","1045.500","863.500","722.000","211.000","372.000","377.000","181.500","336.500","678.000","588.000","-0.182","-0.511","0.005","0.155","-0.090","249.000","261.000","248.000","237.000","249.000","259.000","249.000","239.000","87.000","75.000","75.000","-21.000","-21.000","141.000","D ","5063.000","1","3","-3","0","1","1"
"31","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1489.000","276.000","742.000","206.000","16.610","0.000","0.000","1438.000","742.000","665.000","253.000","18.710","0.000","0.000","1332.000","665.000","593.000","303.000","15.850","0.000","0.000","1159.000","593.000","652.000","351.000","14.490","0.000","0.000","804.000","652.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:38","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","717.000","790.000","-1740.000","-2330.000","-1220.000","0.000","4207.000","3425.000","2838.000","2480.000","2450.000","750.500","738.500","721.000","663.000","669.000","588.000","571.000","398.500","405.500","1043.500","860.500","723.000","213.000","373.000","378.000","182.500","336.500","678.000","586.000","-0.183","-0.510","0.005","0.154","-0.092","249.000","257.000","249.000","238.000","249.000","260.000","250.000","239.000","87.000","75.000","75.000","-21.000","-21.000","141.000","D ","5058.000","1","3","0","0","-2","1"
"32","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1498.000","272.000","754.000","206.000","16.610","0.000","0.000","1437.000","754.000","667.000","253.000","18.710","0.000","0.000","1329.000","667.000","598.000","303.000","15.850","0.000","0.000","1155.000","598.000","654.000","351.000","14.490","0.000","0.000","806.000","654.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:39","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","717.500","850.000","-1630.000","-2300.000","-1260.000","0.000","4209.000","3427.000","2843.000","2484.000","2454.000","756.000","742.000","719.500","659.000","670.000","584.500","570.500","399.500","406.500","1036.500","854.500","725.000","213.000","372.500","377.500","183.500","337.500","677.000","587.000","-0.182","-0.512","0.005","0.154","-0.090","249.000","255.000","249.000","238.000","250.000","260.000","250.000","240.000","88.000","75.000","75.000","-21.000","-21.000","140.000","D ","5070.000","1","3","3","1","-3","2"
"33","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1483.000","274.000","744.000","206.000","16.610","0.000","0.000","1427.000","744.000","667.000","254.000","18.710","0.000","0.000","1324.000","667.000","597.000","303.000","15.850","0.000","0.000","1145.000","597.000","655.000","351.000","14.490","0.000","0.000","801.000","655.000","158.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:39","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","709.000","720.000","-1500.000","-2240.000","-1210.000","0.000","4203.000","3409.000","2832.000","2490.000","2445.000","747.500","735.500","718.000","654.000","670.000","582.500","562.500","397.000","404.000","1049.000","868.000","725.000","215.000","376.500","380.500","185.500","338.500","678.000","586.000","-0.181","-0.510","0.004","0.153","-0.092","248.000","255.000","248.000","238.000","250.000","259.000","250.000","240.000","89.000","75.000","75.000","-21.000","-21.000","141.000","D ","5108.000","1","5","-1","-1","-5","0"
"34","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1485.000","270.000","752.000","206.000","16.610","0.000","0.000","1427.000","752.000","672.000","254.000","18.710","0.000","0.000","1329.000","672.000","598.000","303.000","15.850","0.000","0.000","1140.000","598.000","658.000","351.000","14.490","0.000","0.000","808.000","658.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:39","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","710.500","770.000","-1540.000","-2370.000","-1250.000","0.000","4203.000","3409.000","2835.000","2491.000","2447.000","748.000","737.000","716.500","660.500","668.500","575.000","565.000","401.000","407.000","1052.500","869.500","727.500","215.500","376.000","380.000","187.500","342.500","677.500","586.500","-0.183","-0.512","0.004","0.155","-0.091","248.000","255.000","248.000","238.000","250.000","260.000","250.000","239.000","88.000","75.000","75.000","-21.000","-21.000","141.000","D ","5103.000","0","5","-7","-3","0","2"
"35","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1493.000","269.000","756.000","206.000","16.610","0.000","0.000","1428.000","756.000","672.000","254.000","18.710","0.000","0.000","1319.000","672.000","601.000","303.000","15.850","0.000","0.000","1142.000","601.000","660.000","351.000","14.490","0.000","0.000","805.000","660.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:39","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","711.500","860.000","-1510.000","-2310.000","-1280.000","0.000","4216.000","3419.000","2844.000","2491.000","2455.000","752.500","740.500","716.500","654.500","664.500","581.500","560.500","399.000","406.000","1040.500","858.500","727.500","216.500","378.500","384.500","188.000","342.000","678.000","587.000","-0.182","-0.511","0.006","0.154","-0.091","249.000","255.000","248.000","238.000","249.000","260.000","249.000","240.000","88.000","75.000","75.000","-21.000","-21.000","142.000","D ","5069.000","1","1","-5","-1","0","2"
